id,predicted_answer,true_answer,is_correct,pred_confidence,confidence_gap,probs,paragraph,question,choices,answer,question_plus,confidence_gap_bin,prediction_result
generation-for-nlp-475,1,1,True,0.7948205,0.6699458,"[0.7948204874992371, 0.12487472593784332, 0.04085760563611984, 0.03944713994860649]",일제의 침략이 거세지자 그는 국외로 망명했다. 그는 의열단장 김원봉의 요청을 받아 ‘조선혁명 선언’을 작성하였다. 이 선언에는 외교운동에 주력하자는 주장에 반대하고 더욱 적극적인 독립운동을 추진하자는 내용이 담겨 있다.,밑줄 친 ‘그’에 대한 설명으로 옳은 것은?,"['민족주의 역사학을 지향한 독사 신론을 저술하였다.', '철저한 문헌고증을 지향하며 진단학회를 조직하였다.', '동학을 천도교로 개편하고 친일적인물들을 교단에서 내쫓았다.', '보편적 역사 발전법칙에 따라 역사를 기술한 조선사회경제사 를 집필하였다.']",1,,"[0.6, 0.7)",Correct
generation-for-nlp-476,3,1,False,0.39439464,0.10998237,"[0.06998756527900696, 0.2844122648239136, 0.3943946361541748, 0.25120559334754944]","○평농서사 권신(權信)이 대상(大相) 준홍(俊弘)과 좌승(佐丞) 왕동(王同) 등이 반역을 꾀한다고 참 소하자 왕이 이들을 내 쫓았다. ○왕이 쌍기의 건의를 받아 처음으로 과거를 실시하였다. 시(詩) ․부(賦) ․송(頌) 및 시 무책을 시험하여 진사를 뽑았으며, 더불어 명 경업․의 업․복업 등도 뽑았다.",밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?,"['노비안검법을 제정하였다 .', '전민변 정도감을 설치하였다 .', '토지제도로서 전시과를 시행하였다 .', '12목을 설치하고 지방관을 파견하였다 .']",1,,"[0.1, 0.2)",Incorrect
generation-for-nlp-477,4,3,False,0.48710406,0.22478881,"[0.007179247215390205, 0.2434014528989792, 0.2623152434825897, 0.48710405826568604]",(가) 이종무가 대마도를 토벌하였다.(나) 김윤후가 용인에서 살리타를 사살하였다.(다) 김헌창이 공주를 근거로 반란을 일으켰다.(라) 이 시애가 길주에서 군사를 일으켰다.,다음의 사건을 시대 순으로 바르게 나열한 것은?,"['(나)→(가)→(다)→(라)', '(나)→(다)→(라)→(가)', '(다)→(나)→(가)→(라)', '(다)→(나)→(라)→(가)']",3,,"[0.2, 0.3)",Incorrect
generation-for-nlp-479,3,4,False,0.8315428,0.71725357,"[0.025404326617717743, 0.02876371145248413, 0.8315427899360657, 0.11428921669721603]",○항일민족교육의 요람인 서전 서숙을 설립하였다.○만국평화회의가 열린 헤이그에 특사로 파견되었다.,다음 설명에 해당하는 인물에 대한 설명으로 옳은 것은?,"['경학사를 조직하였다.', '독립의 군부를 조직하였다.', '대한인 국민회를 조직하였다.', '대한광복 군 정부를 조직하였다.']",4,,"[0.7, 0.8)",Incorrect
generation-for-nlp-480,3,3,True,0.5831915,0.3973844,"[0.064743272960186, 0.18580712378025055, 0.5831915140151978, 0.1662580668926239]","숭의 전이라는 명칭은 조선시대에 붙여졌다. 숭의전에서는 이전 왕조인이 시대 태조를 비롯한 여러 명의 왕을 제향하고, 신숭겸과 정몽주 등을 비롯한 여러 명의 공신을 배향하였다. 경기도 연천군에 있는 숭의전지(崇義殿址)는 사적으로 지정되었다.",밑줄 친 ‘이 시대’에 편찬된 의학서적으로 옳은 것은?,"['의방유취', '향약구급방', '향약집성방', '동의 수세 보원']",3,,"[0.3, 0.4)",Correct
generation-for-nlp-481,4,3,False,0.5834919,0.42344168,"[0.16005024313926697, 0.11470412462949753, 0.1417536586523056, 0.5834919214248657]",나라에서 재상을 선정할 때 뽑을 만한 사람 서너 명의 이름을 써서 상자에 넣고 봉해서 정사 암 위에 둔다. 얼마 뒤에 열어 보아 이름 위에 도장이 찍혀 있는 사람을 재상으로 삼았다.,다음과 같은 제도를 가진 국가에 대한 설명으로 옳은 것은?,"['청소년의 조직인 화랑도를 두었다 .', '선종이 융성하여 9산 선문이 성립하였다 .', '삼국사기에 의하면 온조가 건국하였다고 한다.', '낙동강 하류 지역에 위치하여 해상 활동에 유리하였다 .']",3,,"[0.4, 0.5)",Incorrect
generation-for-nlp-482,4,2,False,0.519556,0.3202995,"[0.12476575374603271, 0.19925649464130402, 0.15642178058624268, 0.5195559859275818]",(가)신라의 우산국 복속 (나)고구려의 서 안평 점령(다) 백제의 대야성 점령 (라)신라의 금관가야 병합,다음 사건을 시기 순으로 바르게 나열한 것은?,"['대동여지도는 거리를 알 수 있도록 10리마다 눈금을 표시하였다 .', '혼일 강리역 대국도 지도는 중국에서 들여온 곤 여만국 전도를 참고하였다 .', '천상열차 분야 지도는 하늘을 여러 구역으로 나누고 별자리를 표시한 그림이 다 .', '동국지도는 정상기가 실제 거리 100리를 1척으로 줄인 백리척을 적용하여 제작하였다 .']",2,,"[0.3, 0.4)",Incorrect
generation-for-nlp-483,1,3,False,0.4697199,0.21187422,"[0.46971988677978516, 0.19591858983039856, 0.07651588320732117, 0.2578456699848175]",탑골공원에 모인 수많은 학생과 시민이 독립선언식을 거행하고 만세를 부르며 거리를 행진하였다. 이후 만세시위는 전국으로 확산하였다. 이 운동을 계기로 독립운동가 사이에는 독립운동을 더욱 조직적으로 전개하자는 공감대가 형성되어(가)가/이 만들어졌다. (가)는/은 구미 위원부를 설치하는 등 적극적으로 독립운동을 펼쳐나갔다.,(가) 단체의 활동에 대한 설명으로 옳은 것은?,"['고종이 홍범 14조를 발표하였다.', '일본의 운요호가 초지진을 포격하였다.', '오페르트가 남연군의 묘도굴을 시도하였다.', '차별 대우에 불만을 품은 군인이 임오군란을 일으켰다.']",3,,"[0.2, 0.3)",Incorrect
generation-for-nlp-484,2,1,False,0.43196186,0.047050416,"[0.384911447763443, 0.43196186423301697, 0.02736409194767475, 0.15576258301734924]",1954년에 실시된 선거로 국회 내 다수 세력이 된 자유당은 새 개헌안을 국회에 상정하였다. 이 개헌안이 국회를 통과하기 위해서는 그 재적의원 203명의 3분의 2 이상이 찬성해야 했다. 그러나 표결 결과 135표를 얻는 데 그쳐 부결되었다. 그럼에도 자유당은 이른바 ‘사사오입’이라는 논리로 부결을 번복하고 가결을 선언하였다. 이는 절차적 민주주의 원칙이 크게 훼손된 사건이었다.,밑줄 친 ‘개헌안’에 대한 설명으로 옳은 것은?,"['당시 재임 중인 대통령에 대해서는 중임제한 규정을 적용하지 않는다는 내용이 있었다.', '대통령 선거인단에 의 한 간접선거로 대통령을 선출한다는 조항을 두었다.', '국가보위비상대책위원회가 언론을 통제한다는 규정이 포함되어 있었다.', '대통령이 국회의원의 3분의 1을 직접 지명하도록 규정하였다.']",1,,"[0.0, 0.1)",Incorrect
generation-for-nlp-486,4,4,True,0.7062189,0.4246919,"[0.009903411380946636, 0.002350651891902089, 0.28152701258659363, 0.7062188982963562]",일본군의 공세를 피해 만주와 러시아의 국경지대에 있는 밀산에 집결한 독립군 부대들은 서 일을 총재로 하는 (가)을/를 결성하였다.,(가)에 들어갈 군사 조직은?,"['한국 광복군', '대한 광복회', '독립 의 군부', '대한 독립군단']",4,,"[0.4, 0.5)",Correct
generation-for-nlp-490,4,4,True,0.77596325,0.6789952,"[0.03507867082953453, 0.09696807712316513, 0.09199000149965286, 0.7759632468223572]","제1조 회사의 설립은 조선 총독의 허가를 받아야 한다. 제5조 회사가 본령이나 본령에 따라 나오는 명령과 허가 조건을 위반하거나 공공질서와 선량한 풍속에 반하는 행위를 할 때 조선 총독은 사업의 정지, 지점의 폐쇄, 또는 회사의 해산을 명할 수 있다.",다음 법령이 시행된 시기에 있었던 사실로 옳은 것은?,"['산미 증식 계획이 폐지 되었다 .', '국가 총동원법 이 제정되었다 .', '원료 확보를 위한 남면 북양 정책이 추진되었다 .', '보통 학교 수업 연한을 4년으로 정한 조선 교육령 이 공포되었다 .']",4,,"[0.6, 0.7)",Correct
generation-for-nlp-491,1,1,True,0.4356019,0.16567373,"[0.4356018900871277, 0.25594383478164673, 0.2699281573295593, 0.038526054471731186]","왕이 복주에 이르렀다.정세운은 성품이 충성스럽고 청렴하였는데, 왕의 파천(播遷) 이래 밤낮으로 근심하고 분하게 여겨서 홍건적을 물리치고 개경을 회복하는 것을 자신의 임무로 여겼다.…(중략) … 마침내 정세운을 총병관으로 임명하였다.－고려사절요－",밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?,"['이제현에 의해 사략이 편찬되었다.', '직지 심체요절이 금속활자로 인쇄되었다.', '정치도 감이 설치되었다.', '향약구급방이 편찬되었다.']",1,,"[0.1, 0.2)",Correct
generation-for-nlp-492,1,4,False,0.39299446,0.109164566,"[0.3929944634437561, 0.04266205430030823, 0.2838298976421356, 0.28051358461380005]","왕의 어릴 때 이름은 모니노이며, 신 돈의 여 종 반야의 소생이었다. 어떤 사람은 “반야가 낳은 아이가 죽어서 다른 아이를 훔쳐서 길렀는데, 공민왕이 자신의 아들이라고 칭하였다.”라고 하였다. 왕은 공민왕이 죽은 뒤 이인 임의 추대로 왕위에 올랐다. 이후 이인 임, 염흥방, 임견미 등이 권 력을 잡아 극심하게 횡포를 부렸다.",밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?,"['이종무가 왜구의 소굴인 대마도를 정벌하였다 .', '삼별초가 반란을 일으켜 대몽 항쟁을 계속하였다 .', '쌍성총관부를 공격해 철령 이북 지역을 수복하였 다.', '요동 정벌을 위해 출병한 이성계가 위화도에서 회군하였다 .']",4,,"[0.1, 0.2)",Incorrect
generation-for-nlp-493,2,1,False,0.86718065,0.78845024,"[0.02994106523692608, 0.8671806454658508, 0.07873042672872543, 0.02414782904088497]","북쪽 구지에서 이상한 소리로 부르는 것이 있었다.…(중략) … 구간(九干)들은 이 말을 따라 모두 기뻐하면서 노래하고 춤을 추었다. 자줏빛줄이 하늘에서 드리워져서 땅에 닿았다. 그 줄이 내려온 곳을 따라가 붉은 보자기에 싸인 금으로 만든 상자를 발견하고 열어보니, 해처럼 둥근 황금알 여섯 개가 있었다. 알여섯이 모두 변하여 어린 아이가 되었다.…(중략) … 가장 큰 알에서 태어난 수로(首露)가 왕위에 올라(가)를/ 을 세웠다.－삼국유사－",(가) 나라에 대한 설명으로 옳은 것은?,"['해상교역을 통해 우수한 철을 수출하였다.', '박, 석, 김씨가 교대로 왕위를 계승하였다.', '경당을 설치하여 학문과 무예를 가르쳤다.', '정사암회의를 통해 재상을 선발하였다.']",1,,"[0.7, 0.8)",Incorrect
generation-for-nlp-494,2,3,False,0.80797803,0.6825906,"[0.04777385666966438, 0.8079780340194702, 0.12538740038871765, 0.0188607107847929]","(가)는/은 북학의를 저술하여 청의 선진기술을 적극적으로 수용할 것과 상공업 육성 등을 역설하였다. 한편, (나)는/은 중국 및 일본의 방대한 자료를 참고하여 해동역사를 편찬함으로써, 한 ․중․일간의 문화교류를 잘 보여주었다.","(가), (나)에 들어갈 이름을 바르게 연결한 것은?","['박지원 한치윤', '박지원 안정복', '박제가 한치윤', '박제가 안정복 ']",3,,"[0.6, 0.7)",Incorrect
generation-for-nlp-495,2,1,False,0.8827084,0.8200948,"[0.01666794903576374, 0.8827083706855774, 0.03801007941365242, 0.06261354684829712]","(가)중앙군인 5위를 두어 궁궐과 수도를 방어하게 하였다.(나) 10정을 두었는데, 9주 가운데 8주에 1정씩 배치하고, 국경지대인 한 주(漢州)에는 2개의 정을 두었다.(다) 금위영이 설치되면서 5군 영체제가 갖추어졌다.(라) 국왕의 친위부대인 2군, 수도 및 국경 방어를 담당하는 6위로 구성되었다.",다음의 군사제도를 시대 순으로 바르게 나열한 것은?,"['(가)→(라)→(나)→(다)', '(가)→(라)→(다)→(나)', '(나)→(가)→(다)→(라)', '(나)→(라)→(가)→(다)']",1,,"[0.8, 0.9)",Incorrect
generation-for-nlp-496,4,4,True,0.32417455,0.06400579,"[0.17163270711898804, 0.26016876101493835, 0.24402397871017456, 0.32417455315589905]","일본 정부는 그 대표자로 한국 황제 밑에 1명의 통감을 두되, 통감은 전적으로 외교에 관한 사항을 관리하기 위하여 경성에 주재하고 친히 한국 황제를 만날 수 있는 권리를 가진다. 또한, 일본 정부는 한국의 개항장 및 일본 정부가 필요하다고 인정하는 지역에 이사관을 설치할 권리를 가지며, 이사관은 통감의 지휘 하에 종래 재(在)한국 일본영사에게 속하였던 모든 권리를 집행한다.",다음과 같은 내용이 담긴 조약에 대한 설명으로 옳은 것은?,"['조선총독부를 설치한다는 조항이 포함되어 있다.', '헤이그 특사 사건 직후 일제의 강요로 체결되었다.', '방곡령 시행 전에 미리 통보해야 한다는 합의가 실려 있다.', '일본의 중재 없이 국제적 성격을 가진 조약을 체결할 수 없다는 내용이 담겨 있다.']",4,,"[0.0, 0.1)",Correct
generation-for-nlp-498,1,1,True,0.32955968,0.061299235,"[0.32955968379974365, 0.2682604491710663, 0.1456805318593979, 0.25649935007095337]",(가)농민군이 정부와 전주화약을 맺었다. (나) 농민군이 우금치에서 전투를 벌였다. (다) 농민군이 황토현에서 관군을 물리쳤다. (라) 전봉준 등이 농민을 모아 고부 관아를 습격하였다.,이를 시기 순으로 바르게 나열한 것은?,"['국가에서 저화를 만들어 유통하였다 .', '강경포 , 원산포 등의 포구들이 상업의 중심지로 성장하였다 .', '객주나 여각은 상품 매매를 중개하고 , 운송ᆞ보관ᆞ숙박 등의 영업도 하였다 .', '국가가 동전을 대량으로 발행하지만 유통화폐가 부족해지는 전황이 일어나기도 하였다 .']",1,,"[0.0, 0.1)",Correct
generation-for-nlp-499,1,4,False,0.501582,0.28890413,"[0.5015820264816284, 0.21267789602279663, 0.20447298884391785, 0.08126705884933472]","신돈이 (가)을/를 설치할 것을 청하고 스스로 판사가 되어 전국에 방을 붙여 알리기를, “근래에 기 강이 크게 무너져서 탐욕을 부리는 것이 풍습이 되었다. …(중략)… 개경은 15일을 기한으로 하고, 여러 도는 40일을 기한으로 하여 스스로 잘못을 알고 고치는 자는 죄를 묻지 않을 것이나, 기한을 넘겨 일이 발각되는 자는 죄를 조사하여 다스릴 것이다. 망령되게 소송하는 자도 처벌하겠다.”라고 하였다.",(가) 기구에 대한 설명으로 옳은 것은?,"['임진왜란 이후 국정을 총괄하는 국가 최고 기구가 되었다 .', '임술 농민 봉기의 원인이었던 삼정의 문란을 바로잡기 위해 설치하였다 .', '일본 원정을 위해 설치하였으나 그 이후에도 존속하여 내정에 간섭하였다 .', '권문세족이 불법적으로 차지한 토지 문제 등을 해결하기 위해 설치하였다 .']",4,,"[0.2, 0.3)",Incorrect
